Id,Sch,Gr,ClType,HDeg,CLad,Exp,Trace,Read,Math,SES,SchType,Sx,Eth,BirthQ,BirthY,Yrs,Tch
9199,39,1,reg,BS/BA,1,12,W,604,601,F,rural,M,W,1980:1,1980,1,667
106298,12,3,reg,BS/BA,PROB,0,W,636,603,F,rural,M,W,1979:3,1979,3,201
182330,56,K,small,BS/BA,APPR,3,W,430,444,F,rural,F,W,1980:3,1980,0,957
156811,51,K,reg+A,MA+,1,12,W,437,520,N,suburb,F,W,1980:3,1980,0,855
111926,16,3,reg+A,MS/MA/MEd,3,23,B,604,608,F,inner,F,B,1979:4,1979,3,264
95254,41,2,reg,Ed.S,1,15,W,614,632,N,suburb,F,W,1979:4,1979,2,704
94809,38,K,reg+A,MS/MA/MEd,1,8,W,456,484,F,rural,M,W,1980:3,1980,0,651
112860,75,3,small,Ed.S,1,13,W,618,629,F,rural,M,W,1980:2,1980,3,1317
136976,1,K,small,Ed.S,1,14,W,453,559,F,rural,F,W,1979:1,1979,0,1
169208,61,1,small,MS/MA/MEd,1,12,W,487,484,N,suburb,F,W,1979:4,1979,1,1051
183113,27,1,reg+A,BS/BA,1,24,B,447,520,F,inner,F,B,1980:3,1980,1,462
142903,33,1,reg+A,BS/BA,NOT,36,B,544,512,F,inner,F,B,1980:4,1980,1,578
151802,2,2,reg+A,BS/BA,2,12,W,604,565,F,urban,M,W,1980:3,1980,2,27
157110,27,2,reg,BS/BA,1,4,B,538,559,F,inner,M,B,1979:4,1979,2,465
140540,51,3,reg+A,MS/MA/MEd,1,32,W,657,648,N,suburb,F,W,1980:2,1980,3,891
129296,28,1,reg,BS/BA,PROB,1,B,503,505,F,inner,M,B,1979:1,1979,1,487
145819,4,2,reg,MS/MA/MEd,1,22,W,622,639,N,suburb,M,W,1979:3,1979,2,61
134920,74,K,reg,BS/BA,1,13,W,437,463,F,rural,M,W,1979:4,1979,0,1289
101400,34,2,reg+A,MS/MA/MEd,1,20,W,659,648,F,rural,M,W,1979:4,1979,2,601
113006,9,K,reg,BS/BA,1,5,W,492,494,N,urban,F,W,1980:2,1980,0,135
112873,58,2,reg,BS/BA,PROB,3,W,608,599,N,suburb,M,W,1980:3,1980,2,1006
180620,78,2,reg,BS/BA,NOT,18,W,611,574,F,rural,F,W,1980:2,1980,2,1353
138523,13,1,reg+A,BS/BA,1,11,W,524,578,N,rural,F,W,1980:3,1980,1,209
7005,56,3,small,MS/MA/MEd,1,11,W,624,616,N,rural,F,W,1980:2,1980,3,974
32718,4,1,small,BS/BA,APPR,0,W,431,481,N,suburb,M,W,1980:2,1980,1,55
137614,1,2,reg+A,BS/BA,1,13,W,555,530,N,rural,F,W,1979:2,1979,2,13
131078,40,1,small,BS/BA,NOT,27,W,629,584,N,rural,M,W,1979:4,1979,1,682
55857,64,1,reg,BS/BA,1,19,W,492,523,F,rural,F,W,1980:1,1980,1,1111
131665,46,1,small,BS/BA,1,18,W,487,497,N,suburb,F,W,1980:1,1980,1,764
183611,21,3,small,BS/BA,NOT,21,W,543,538,N,suburb,M,W,1980:3,1980,3,346
167006,80,2,reg+A,MS/MA/MEd,1,6,W,547,546,N,rural,F,W,1980:2,1980,2,1383
89655,28,3,reg+A,MS/MA/MEd,3,12,W,629,648,F,inner,F,B,1979:4,1979,3,501
29297,26,1,reg,MS/MA/MEd,NOT,3,W,472,507,F,inner,F,B,1980:1,1980,1,438
50027,44,K,reg,MS/MA/MEd,1,24,W,411,536,F,suburb,M,B,1980:3,1980,0,732
110476,58,3,reg,BS/BA,1,22,W,588,577,F,suburb,M,W,1979:2,1979,3,1013
52558,9,K,small,MS/MA/MEd,1,7,W,450,559,N,urban,F,W,1980:2,1980,0,132
142295,16,1,small,MS/MA/MEd,2,25,B,487,497,F,inner,M,B,1978:4,1978,1,248
95905,9,K,reg+A,BS/BA,1,11,W,439,459,N,urban,M,W,1980:1,1980,0,138
86497,31,2,small,BS/BA,PROB,1,W,545,540,F,inner,M,B,1980:1,1980,2,535
107036,58,1,reg+A,BS/BA,1,27,W,553,549,N,suburb,M,W,1980:2,1980,1,1003
20912,38,2,reg,BS/BA,3,14,W,535,584,F,rural,F,W,1979:1,1979,2,656
167497,58,1,small,BS/BA,1,9,W,651,578,N,suburb,M,W,1979:3,1979,1,1000
165913,77,2,reg+A,BS/BA,1,16,W,614,620,N,rural,M,W,1979:3,1979,2,1339
74433,71,K,reg,BS/BA,1,6,W,461,473,N,rural,F,W,1980:1,1980,0,1236
181773,17,1,reg+A,BS/BA,1,20,W,471,479,N,suburb,F,B,1980:2,1980,1,273
127198,23,1,reg,BS/BA,APPR,2,W,460,479,N,suburb,F,B,1980:2,1980,1,387
155245,40,2,small,MS/MA/MEd,2,28,W,591,550,N,rural,M,W,1980:2,1980,2,686
100302,20,K,reg+A,BS/BA,APPR,1,B,463,528,N,suburb,F,B,1980:2,1980,0,312
72460,37,1,small,MS/MA/MEd,1,13,W,548,584,N,urban,F,W,1980:2,1980,1,643
133094,55,3,reg+A,MS/MA/MEd,1,4,W,588,634,N,rural,M,W,1979:4,1979,3,956
10684,41,1,reg,MS/MA/MEd,NOT,18,W,590,532,N,suburb,F,W,1980:2,1980,1,699
112348,11,1,small,BS/BA,1,31,W,492,479,N,rural,F,W,1980:2,1980,1,178
176415,9,2,small,BS/BA,1,22,W,591,607,N,urban,M,W,1980:1,1980,2,149
6937,28,1,reg,BS/BA,PROB,1,B,503,481,F,inner,M,B,1980:3,1980,1,487
180750,79,K,small,BS/BA,1,5,W,424,559,N,rural,M,W,1980:2,1980,0,1358
40445,19,K,small,BS/BA,1,6,B,413,459,F,inner,F,B,1980:2,1980,0,287
121391,75,1,reg+A,Ed.S,1,18,W,629,557,N,rural,M,W,1980:1,1980,1,1312
97485,16,1,small,MS/MA/MEd,2,25,B,564,529,F,inner,F,B,1980:2,1980,1,248
28656,73,K,small,BS/BA,1,2,W,437,513,F,rural,F,W,1980:1,1980,0,1272
134385,74,1,reg+A,MS/MA/MEd,1,13,W,503,512,N,rural,M,W,1980:1,1980,1,1293
54668,22,1,reg,BS/BA,APPR,1,W,453,479,F,inner,F,B,1980:2,1980,1,360
59617,23,1,reg,BS/BA,NOT,25,B,505,549,N,suburb,M,B,1980:1,1980,1,388
61114,2,3,reg+A,MS/MA/MEd,1,19,W,626,618,N,urban,F,W,1980:3,1980,3,30
126334,78,3,small,MS/MA/MEd,1,14,W,588,634,N,rural,F,W,1980:2,1980,3,1355
51595,3,1,reg+A,BS/BA,1,9,W,604,676,N,rural,M,W,1980:3,1980,1,40
168603,51,3,small,BS/BA,1,15,W,650,672,N,suburb,M,W,1980:3,1980,3,884
97130,79,2,small,BS/BA,1,18,W,618,607,N,rural,M,W,1980:3,1980,2,1368
17707,22,1,reg+A,MS/MA/MEd,3,24,B,431,493,F,inner,M,B,1980:3,1980,1,363
152294,25,1,small,BS/BA,1,21,W,503,520,F,suburb,M,W,1978:4,1978,1,422
7815,75,3,reg+A,BS/BA,1,7,W,540,536,F,rural,M,W,1978:4,1978,3,1320
10462,66,1,reg,BS/BA,1,12,W,465,542,F,rural,M,W,1980:2,1980,1,1147
102393,11,1,reg,MS/MA/MEd,1,11,W,512,612,N,rural,F,W,1979:3,1979,1,179
173857,70,K,small,BS/BA,1,8,W,447,547,F,rural,M,W,1980:1,1980,0,1214
6809,15,3,reg+A,MS/MA/MEd,NOT,25,W,569,564,F,inner,F,B,1979:3,1979,3,241
61592,23,2,reg,BS/BA,3,22,W,564,574,F,suburb,F,B,1979:4,1979,2,392
18665,77,1,reg+A,BS/BA,1,18,W,524,553,N,rural,M,W,1980:3,1980,1,1333
107407,57,K,small,MS/MA/MEd,1,8,W,405,468,N,rural,M,W,1980:1,1980,0,979
108347,44,2,reg,BS/BA,1,3,B,575,536,F,suburb,M,B,1980:3,1980,2,739
114046,72,2,small,BS/BA,1,10,W,622,615,N,rural,M,W,1980:2,1980,2,1261
13852,9,K,reg,BS/BA,1,5,W,413,439,F,urban,M,W,1979:2,1979,0,135
54139,7,2,reg+A,BS/BA,1,31,B,555,545,N,rural,F,W,1980:3,1980,2,103
150766,55,2,reg,MS/MA/MEd,2,13,W,541,572,F,rural,F,W,1980:2,1980,2,951
146281,69,3,reg,BS/BA,1,7,W,647,684,F,rural,M,W,1979:3,1979,3,1212
25403,39,1,small,BS/BA,1,15,W,590,538,F,rural,F,W,1980:3,1980,1,665
133126,63,3,reg+A,BS/BA,1,15,W,661,655,N,rural,F,O,1979:4,1979,3,1101
83753,55,K,small,BS/BA,1,15,W,400,429,N,rural,F,W,1980:3,1980,0,941
91441,19,1,reg,MS/MA/MEd,PROB,3,W,448,497,F,inner,M,B,1980:1,1980,1,294
172735,66,3,reg+A,BS/BA,1,13,W,629,616,F,rural,F,W,1980:1,1980,3,1162
51127,4,2,reg+A,BS/BA,1,33,W,637,659,F,suburb,M,B,1979:4,1979,2,62
145088,43,K,reg+A,BS/BA,1,17,W,424,489,N,suburb,F,W,1980:1,1980,0,718
133659,51,2,reg,BS/BA,1,17,W,550,499,N,suburb,M,W,1979:3,1979,2,876
34075,78,2,reg+A,Ed.D/Ph.D,1,15,W,586,565,F,rural,F,W,1980:3,1980,2,1354
53368,79,3,reg,MS/MA/MEd,2,12,W,670,667,N,rural,M,W,1979:4,1979,3,1373
124488,46,3,small,BS/BA,1,12,W,592,597,F,suburb,F,W,1979:4,1979,3,772
179575,56,2,small,MS/MA/MEd,NOT,39,W,732,632,N,rural,F,W,1979:4,1979,2,969
87776,79,1,reg,BS/BA,1,17,W,482,529,N,rural,M,W,1979:1,1979,1,1365
113291,36,2,small,MS/MA/MEd,1,17,W,622,557,N,suburb,M,W,1980:3,1980,2,630
155711,5,1,reg+A,MS/MA/MEd,APPR,8,W,475,484,F,rural,M,W,1979:1,1979,1,73
24751,75,3,reg,BS/BA,1,19,W,604,672,N,rural,M,W,1979:1,1979,3,1319
57271,3,K,small,Ed.S,1,10,W,400,418,F,rural,F,W,1979:4,1979,0,32
166313,68,K,reg+A,BS/BA,1,10,W,424,444,F,rural,M,B,1979:3,1979,0,1179
57258,52,K,small,BS/BA,1,14,W,503,547,N,suburb,F,W,1980:3,1980,0,892
117533,48,3,small,MS/MA/MEd,2,11,W,654,624,N,urban,F,W,1980:2,1980,3,809
140874,54,3,reg+A,MS/MA/MEd,1,19,B,606,612,N,suburb,M,W,1980:3,1980,3,940
93100,32,K,small,BS/BA,APPR,1,B,422,434,F,inner,M,B,1980:2,1980,0,541
120328,7,K,reg+A,BS/BA,1,3,W,468,576,N,rural,M,W,1979:4,1979,0,89
136635,69,K,reg+A,MS/MA/MEd,1,6,W,468,520,N,rural,F,W,1980:3,1980,0,1202
10139,20,1,reg,BS/BA,1,4,W,512,538,F,suburb,M,B,1980:3,1980,1,316
135841,20,2,reg+A,BS/BA,1,9,W,622,568,N,suburb,F,B,1980:1,1980,2,324
105729,79,2,small,BS/BA,1,18,W,669,674,N,rural,F,W,1980:1,1980,2,1368
157881,59,2,reg,BS/BA,APPR,1,W,669,620,N,urban,F,W,1980:3,1980,2,1028
181196,65,2,reg,MS/MA/MEd,1,9,W,575,570,N,rural,M,W,1980:2,1980,2,1131
3824,22,K,reg,BS/BA,1,11,W,428,500,F,inner,M,B,1980:1,1980,0,353
93178,34,2,reg,BS/BA,1,12,W,575,579,N,rural,M,W,1980:3,1980,2,599
23735,25,2,small,MS/MA/MEd,1,11,W,602,599,F,suburb,F,B,1979:4,1979,2,426
99728,80,3,reg,MS/MA/MEd,1,13,W,631,614,N,rural,F,W,1980:1,1980,3,1386
34763,7,3,small,BS/BA,3,23,W,620,663,N,rural,M,W,1980:3,1980,3,105
26379,55,2,small,MS/MA/MEd,3,14,W,591,536,N,rural,M,W,1979:3,1979,2,950
96810,8,3,small,MS/MA/MEd,1,19,W,604,642,N,rural,F,W,1980:3,1980,3,128
149729,77,1,reg,BS/BA,PROB,0,W,544,553,N,rural,F,W,1980:1,1980,1,1330
139580,27,K,reg+A,BS/BA,1,10,B,428,463,F,inner,M,B,1978:2,1978,0,451
160332,54,3,small,MS/MA/MEd,1,20,W,620,618,F,suburb,F,B,1979:2,1979,3,937
77659,65,3,reg,BS/BA,1,24,W,590,648,F,rural,F,W,1979:3,1979,3,1135
98663,1,3,small,BS/BA,APPR,0,W,650,667,N,rural,F,W,1979:4,1979,3,14
85856,52,K,reg+A,BS/BA,1,18,W,468,547,N,suburb,F,W,1980:1,1980,0,894
15083,54,1,reg,BS/BA,APPR,3,W,564,612,N,suburb,F,W,1980:3,1980,1,931
127353,19,2,reg,MS/MA/MEd,1,10,W,562,536,F,inner,M,B,1980:3,1980,2,301
1224,5,2,reg+A,MS/MA/MEd,1,13,B,573,550,N,rural,F,W,1979:4,1979,2,77
23483,7,K,reg,BS/BA,PROB,0,W,467,576,N,rural,F,W,1980:3,1980,0,87
40047,23,K,small,BS/BA,PROB,0,W,433,489,F,suburb,F,B,1980:1,1980,0,379
18971,9,2,reg,MS/MA/MEd,1,15,W,591,574,N,urban,F,W,1980:3,1980,2,152
36822,49,1,small,MS/MA/MEd,1,13,W,468,477,F,rural,M,B,1978:4,1978,1,817
108583,33,1,small,BS/BA,NOT,26,B,492,542,F,inner,M,B,1979:4,1979,1,573
130726,80,2,reg,BS/BA,PROB,2,W,520,528,N,rural,F,W,1978:4,1978,2,1382
53291,41,2,reg,Ed.S,1,15,W,614,603,N,suburb,F,W,1980:3,1980,2,704
144319,3,3,reg+A,MS/MA/MEd,2,13,W,644,636,N,rural,F,W,1980:1,1980,3,51
126047,67,3,reg+A,MS/MA/MEd,3,19,W,597,599,N,rural,F,W,1979:1,1979,3,1174
169118,79,2,small,MS/MA/MEd,1,14,W,575,620,F,rural,F,W,1980:2,1980,2,1367
144537,71,1,reg+A,BS/BA,1,31,W,419,465,N,rural,M,W,1980:3,1980,1,1241
184262,80,2,reg+A,MS/MA/MEd,1,6,W,591,574,N,rural,F,W,1979:4,1979,2,1383
154618,77,2,small,BS/BA,APPR,0,W,608,603,N,rural,F,W,1980:3,1980,2,1334
23706,41,2,reg,BS/BA,1,4,W,604,632,N,suburb,M,W,1979:3,1979,2,703
60904,9,2,reg+A,MS/MA/MEd,1,19,W,559,577,N,urban,F,W,1979:4,1979,2,154
13003,15,2,small,BS/BA,1,28,B,577,587,F,inner,F,B,1980:3,1980,2,236
32172,51,K,reg,BS/BA,1,11,W,431,449,F,suburb,F,W,1980:2,1980,0,852
88874,44,2,reg+A,MS/MA/MEd,1,8,W,512,504,F,suburb,F,B,1980:3,1980,2,741
109655,77,3,reg,BS/BA,1,28,W,670,639,N,rural,F,W,1979:4,1979,3,1343
126506,32,2,small,BS/BA,1,14,W,547,563,F,inner,M,B,1979:3,1979,2,555
48555,61,1,reg+A,BS/BA,APPR,1,W,553,515,F,suburb,F,B,1980:3,1980,1,1053
165469,40,1,small,BS/BA,NOT,27,W,514,479,F,rural,F,W,1980:2,1980,1,682
74608,50,K,reg+A,MS/MA/MEd,1,12,W,465,559,N,rural,M,W,1980:1,1980,0,832
35159,28,3,reg,BS/BA,PROB,0,W,588,593,F,inner,F,B,1979:4,1979,3,499
66108,30,2,reg+A,MS/MA/MEd,1,32,B,588,526,F,inner,M,B,1980:2,1980,2,525
29601,32,3,reg,BS/BA,1,31,B,572,596,F,inner,M,B,1980:1,1980,3,564
23067,29,1,reg+A,BS/BA,APPR,1,B,444,456,F,inner,M,B,1980:3,1980,1,507
121832,64,3,reg+A,MS/MA/MEd,1,16,W,693,648,N,rural,M,W,1979:4,1979,3,1122
155610,21,3,reg+A,MS/MA/MEd,3,19,W,592,606,F,suburb,M,B,1979:3,1979,3,348
35470,43,1,reg+A,MS/MA/MEd,NOT,18,W,579,601,N,suburb,M,W,1980:2,1980,1,721
119265,34,2,reg,BS/BA,1,12,W,552,556,N,rural,M,W,1980:1,1980,2,599
84956,56,K,reg,MS/MA/MEd,1,13,W,393,423,F,rural,M,B,1980:2,1980,0,960
103911,33,3,reg+A,BS/BA,1,5,W,570,547,F,inner,M,B,1978:4,1978,3,588
174137,77,2,reg+A,BS/BA,1,16,W,709,648,N,rural,F,W,1980:3,1980,2,1339
164967,54,K,small,MS/MA/MEd,1,12,W,388,375,F,suburb,M,W,1979:4,1979,0,926
118699,80,2,reg,BS/BA,PROB,2,W,564,582,N,rural,F,W,1980:3,1980,2,1382
12123,26,3,reg+A,MS/MA/MEd,2,13,B,572,570,F,inner,F,B,1980:3,1980,3,445
140967,69,1,reg+A,BS/BA,3,16,W,553,515,F,rural,F,W,1979:4,1979,1,1205
70697,65,3,reg,BS/BA,1,24,W,657,672,F,rural,M,W,1980:3,1980,3,1135
141089,63,K,reg+A,MS/MA/MEd,1,7,W,440,500,N,rural,M,W,1980:1,1980,0,1079
53998,44,K,reg,MS/MA/MEd,1,24,W,436,547,F,suburb,M,B,1980:2,1980,0,732
139094,45,2,reg,BS/BA,APPR,1,W,575,607,F,inner,M,B,1980:4,1980,2,754
81912,59,1,reg+A,MS/MA/MEd,1,12,W,553,592,N,urban,F,W,1979:4,1979,1,1025
142433,78,3,reg+A,MS/MA/MEd,1,8,W,567,604,N,rural,F,W,1980:1,1980,3,1357
11274,22,1,small,BS/BA,1,6,B,590,553,F,inner,M,B,1980:3,1980,1,358
5899,27,3,reg,MS/MA/MEd,3,14,W,622,639,F,inner,F,B,1980:3,1980,3,473
99614,43,3,reg+A,BS/BA,1,22,W,693,655,N,suburb,M,W,1980:2,1980,3,729
45991,13,K,reg+A,BS/BA,1,6,W,397,484,N,rural,M,W,1979:4,1979,0,206
44156,61,K,small,MS/MA/MEd,1,7,W,450,528,N,suburb,M,W,1980:2,1980,0,1047
120071,74,3,reg,MS/MA/MEd,1,11,W,693,645,N,rural,M,W,1979:4,1979,3,1300
28143,54,3,small,MS/MA/MEd,1,24,B,657,663,F,suburb,F,B,1980:1,1980,3,938
99728,80,2,reg,BS/BA,PROB,2,W,571,584,N,rural,F,W,1980:1,1980,2,1382
1958,9,3,reg+A,MS/MA/MEd,1,16,W,675,700,N,urban,F,W,1979:4,1979,3,160
73275,19,K,small,BS/BA,1,6,B,428,528,N,inner,M,B,1980:3,1980,0,287
64394,37,1,reg,BS/BA,1,20,W,590,532,N,urban,F,W,1980:3,1980,1,646
183402,41,3,reg,MS/MA/MEd,1,20,W,647,700,N,suburb,M,W,1979:3,1979,3,709
55288,61,2,reg+A,MS/MA/MEd,1,12,W,502,557,F,suburb,F,W,1978:4,1978,2,1057
48814,12,1,small,BS/BA,1,5,W,445,505,F,rural,M,W,1980:2,1980,1,193
41084,40,1,reg+A,BS/BA,1,5,W,527,529,F,rural,M,W,1980:2,1980,1,684
97291,65,1,reg+A,BS/BA,1,20,W,494,474,F,rural,F,W,1980:3,1980,1,1128
129852,33,1,small,BS/BA,1,4,B,527,510,F,inner,M,B,1980:2,1980,1,572
170189,22,3,reg,BS/BA,1,20,W,597,612,F,inner,F,B,1979:2,1979,3,375
90348,35,K,small,MS/MA/MEd,1,5,W,422,463,F,rural,M,W,1980:2,1980,0,606
172583,32,1,small,BS/BA,1,4,W,438,449,F,inner,M,B,1979:4,1979,1,549
136044,32,1,reg,BS/BA,PROB,0,W,431,451,F,inner,M,B,1980:2,1980,1,550
159402,31,K,reg+A,BS/BA,1,11,W,427,484,F,inner,F,B,1980:3,1980,0,531
30861,22,1,small,MS/MA/MEd,1,9,B,544,601,F,inner,F,B,1980:2,1980,1,359
82810,51,3,reg,BS/BA,PROB,5,W,569,603,N,suburb,F,B,1980:3,1980,3,886
6124,2,1,reg,BS/BA,1,5,W,553,532,F,urban,M,B,1979:2,1979,1,23
44967,33,3,reg+A,BS/BA,1,18,B,547,565,F,inner,M,B,1979:4,1979,3,589
141921,28,2,reg+A,BS/BA,1,4,W,549,593,F,inner,M,B,1980:1,1980,2,495
30830,4,3,small,MS/MA/MEd,1,18,W,604,642,N,suburb,F,W,1979:2,1979,3,64
98519,65,1,reg,BS/BA,1,8,W,629,572,N,rural,M,W,1979:4,1979,1,1127
41238,11,3,reg+A,MS/MA/MEd,1,14,W,675,711,N,rural,M,W,1979:4,1979,3,189
114078,53,2,reg+A,MS/MA/MEd,1,10,W,631,587,F,inner,F,B,1979:2,1979,2,921
79648,59,2,reg,BS/BA,APPR,1,W,596,620,N,urban,M,W,1980:1,1980,2,1028
83724,63,1,reg+A,BS/BA,1,16,W,604,601,N,rural,M,W,1980:2,1980,1,1088
93885,17,2,reg,BS/BA,NOT,12,W,562,507,F,suburb,F,W,1980:2,1980,2,276
156944,27,2,reg+A,BS/BA,1,16,B,593,611,N,inner,M,B,1980:1,1980,2,467
46758,47,2,reg+A,BS/BA,NOT,19,W,544,565,F,rural,M,W,1979:4,1979,2,788
20731,68,3,reg+A,MS/MA/MEd,1,19,W,657,651,N,rural,F,W,1980:3,1980,3,1199
137547,16,2,reg,BS/BA,NOT,1,B,518,559,F,inner,F,B,1979:3,1979,2,256
180620,78,3,reg,Ed.S,1,13,W,680,678,F,rural,F,W,1980:2,1980,3,1356
84509,36,K,reg,BS/BA,1,15,W,405,418,F,suburb,M,W,1979:2,1979,0,624
32161,7,2,reg+A,BS/BA,1,8,W,568,550,F,rural,F,W,1980:1,1980,2,102
21804,24,3,small,MS/MA/MEd,1,24,B,675,678,N,suburb,F,B,1980:2,1980,3,414
9373,21,2,small,BS/BA,1,25,B,545,563,F,suburb,F,W,1980:2,1980,2,342
77517,71,1,small,MS/MA/MEd,1,6,W,512,532,F,rural,M,W,1980:2,1980,1,1238
100638,2,3,reg,MS/MA/MEd,1,15,W,686,691,N,urban,M,W,1980:2,1980,3,29
51544,63,1,small,MS/MA/MEd,1,8,W,564,542,N,rural,M,B,1979:4,1979,1,1082
20603,14,1,reg+A,BS/BA,PROB,17,B,468,456,F,inner,F,B,1980:3,1980,1,221
58225,77,1,reg,BS/BA,PROB,0,W,499,572,N,rural,F,W,1980:1,1980,1,1330
109072,31,2,small,BS/BA,PROB,1,W,591,599,N,inner,M,B,1980:1,1980,2,535
2518,77,2,reg+A,MS/MA/MEd,1,15,W,618,639,F,rural,F,W,1979:4,1979,2,1338
36305,58,1,reg+A,MS/MA/MEd,1,6,W,604,601,N,suburb,M,W,1980:1,1980,1,1002
83801,36,2,small,MS/MA/MEd,1,17,W,622,632,N,suburb,F,W,1980:3,1980,2,630
128761,64,2,reg+A,MS/MA/MEd,1,4,W,494,530,N,rural,F,W,1979:3,1979,2,1117
112442,21,3,reg+A,MS/MA/MEd,3,19,W,606,620,N,suburb,F,W,1979:3,1979,3,348
175415,23,1,reg,BS/BA,APPR,2,W,444,510,F,suburb,M,B,1978:4,1978,1,387
25113,55,3,small,MS/MA/MEd,2,10,W,592,651,N,rural,M,W,1980:3,1980,3,953
177883,71,1,reg+A,BS/BA,1,31,W,434,461,N,rural,M,W,1980:3,1980,1,1241
63446,36,2,small,MS/MA/MEd,1,17,W,560,535,N,suburb,M,W,1979:4,1979,2,630
51979,68,K,reg,BS/BA,2,10,W,500,494,F,rural,F,B,1980:3,1980,0,1177
171692,10,2,small,MS/MA/MEd,1,22,W,586,568,N,urban,F,W,1979:2,1979,2,170
109807,44,K,small,BS/BA,1,3,W,428,520,F,suburb,F,B,1980:1,1980,0,730
57782,8,1,reg+A,BS/BA,1,13,W,558,495,F,rural,M,W,1979:4,1979,1,121
163726,64,2,reg,MS/MA/MEd,1,19,W,637,611,N,rural,M,W,1980:2,1980,2,1116
48668,40,2,small,MS/MA/MEd,2,28,W,622,639,N,rural,F,W,1980:2,1980,2,686
129773,41,K,small,MS/MA/MEd,PROB,8,W,437,520,N,suburb,M,W,1980:2,1980,0,693
11344,68,K,small,BS/BA,1,6,W,448,536,N,rural,M,W,1980:1,1980,0,1175
118922,51,3,reg+A,MS/MA/MEd,2,15,W,624,596,N,suburb,M,W,1980:3,1980,3,889
38042,13,1,small,BS/BA,1,8,W,503,545,N,rural,F,W,1980:3,1980,1,207
186634,62,2,small,MS/MA/MEd,NOT,6,W,552,554,N,rural,M,W,1980:3,1980,2,1069
47531,17,1,small,BS/BA,1,16,W,507,535,F,suburb,M,W,1980:3,1980,1,270
37594,21,2,reg+A,MS/MA/MEd,1,18,B,491,492,F,suburb,M,B,1979:3,1979,2,345
43694,5,1,small,MS/MA/MEd,1,9,W,456,472,F,rural,M,B,1980:2,1980,1,71
87366,5,K,reg,BS/BA,1,8,W,408,423,F,rural,M,W,1979:4,1979,0,68
42157,75,K,reg,MS/MA/MEd,1,13,W,376,423,N,rural,M,W,1980:2,1980,0,1305
81961,32,3,reg,BS/BA,1,31,B,554,597,F,inner,M,B,1979:3,1979,3,564
129673,54,K,reg,MS/MA/MEd,1,13,W,424,444,F,suburb,M,B,1980:3,1980,0,927
152448,40,K,reg+A,MS/MA/MEd,1,21,W,485,626,F,rural,M,W,1980:1,1980,0,680
35083,25,1,small,BS/BA,1,21,W,448,474,F,suburb,M,B,1980:3,1980,1,422
143471,58,1,reg+A,MS/MA/MEd,1,6,W,629,567,N,suburb,F,W,1980:1,1980,1,1002
41920,51,1,small,BS/BA,1,9,W,536,572,N,suburb,M,W,1980:1,1980,1,857
87182,25,3,small,BS/BA,1,18,B,569,589,F,suburb,M,B,1980:2,1980,3,430
145869,77,1,reg,BS/BA,PROB,0,W,533,567,N,rural,F,W,1980:2,1980,1,1330
110810,63,1,small,MS/MA/MEd,1,8,W,548,572,N,rural,M,W,1980:3,1980,1,1082
171196,66,K,reg,MS/MA/MEd,1,8,B,418,454,F,rural,F,W,1980:2,1980,0,1140
74608,50,3,reg+A,MS/MA/MEd,1,9,W,612,645,N,rural,M,W,1980:1,1980,3,848
150249,20,1,small,MS/MA/MEd,PROB,32,B,548,553,F,suburb,F,B,1979:3,1979,1,315
63569,21,3,reg,BS/BA,APPR,4,W,564,586,F,suburb,M,B,1979:1,1979,3,347
109197,51,2,reg+A,BS/BA,1,12,W,650,607,N,suburb,F,W,1979:2,1979,2,880
34541,7,1,reg,MS/MA/MEd,1,13,W,579,627,N,rural,M,W,1980:2,1980,1,94
107791,22,2,small,BS/BA,1,14,B,573,565,N,inner,F,B,1980:1,1980,2,366
106826,17,2,small,BS/BA,1,18,W,562,546,F,suburb,M,B,1979:3,1979,2,274
158571,66,2,reg,BS/BA,APPR,1,W,669,639,F,rural,F,W,1980:3,1980,2,1152
69535,50,3,reg,MS/MA/MEd,1,8,W,608,608,N,rural,M,W,1980:1,1980,3,847
176187,55,1,small,MS/MA/MEd,1,11,W,478,502,F,rural,F,W,1980:3,1980,1,946
77679,51,1,reg,MS/MA/MEd,1,7,B,553,545,N,suburb,M,B,1979:1,1979,1,862
144368,30,1,reg+A,BS/BA,1,35,B,451,481,F,inner,F,B,1980:1,1980,1,521
24379,44,3,reg,MS/MA/MEd,NOT,14,B,604,554,F,suburb,F,B,1979:3,1979,3,744
64694,16,3,small,BS/BA,1,22,B,647,648,F,inner,F,B,1980:4,1980,3,260
92016,33,2,reg,MS/MA/MEd,PROB,0,B,596,572,F,inner,M,B,1978:1,1978,2,581
128191,13,2,reg,MS/MA/MEd,1,19,W,575,563,N,rural,F,W,1980:1,1980,2,211
13360,30,K,reg,BS/BA,1,10,B,437,559,F,inner,M,B,1980:1,1980,0,517
167531,70,K,reg,BS/BA,1,10,W,443,547,F,rural,M,W,1979:3,1979,0,1216
171167,32,1,reg,BS/BA,PROB,0,W,451,456,F,inner,F,B,1980:1,1980,1,550
117920,48,3,reg,BS/BA,PROB,1,W,639,629,N,urban,M,W,1980:1,1980,3,811
124137,68,K,reg,BS/BA,2,10,W,483,559,N,rural,M,W,1980:3,1980,0,1177
122058,4,3,reg+A,MS/MA/MEd,APPR,2,W,665,645,N,suburb,F,W,1980:3,1980,3,66
